listing_page,Site,ANNONCE_LINK,FROM_SITE,ID_CLIENT,ANNONCE_DATE,ACHAT_LOC,MAISON_APT,CATEGORIE,NEUF_IND,NOM,ADRESSE,CP,VILLE,QUARTIER,DEPARTEMENT,REGION,PROVINCE,ANNONCE_TEXT,ETAGE,NB_ETAGE,LATITUDE,LONGITUDE,M2_TOTALE,SURFACE_TERRAIN,NB_GARAGE,PHOTO,PIECE,PRIX,PRIX_M2,URL_PROMO,PAYS_AD,PRO_IND,SELLERTYPE,MINI_SITE_URL,MINI_SITE_ID,AGENCE_NOM,AGENCE_ADRESSE,AGENCE_VILLE,AGENCE_DEPARTEMENT,EMAIL,WEBSITE,AGENCE_TEL,AGENCE_TEL_2,AGENCE_TEL_3,AGENCE_TEL_4,AGENCE_FAX,AGENCE_CONTACT,PAYS_DEALER,FLUX,SITE_SOCIETE_URL,SITE_SOCIETE_ID,SITE_SOCIETE_NAME,AGENCE_RCS,SPIR_ID
http://www.inmuebles24.com/departamentos-en-venta-pagina-22.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oportunidad-unica-de-compra-atencion-inversionistas-53387998.html,inmuebles24,53387998,2017-09-12,Venta,Departamento,"Departamento
											",,"Oportunidad Única de Compra, Atención Inversionistas, Hermoso Depa en Venta. Distrito Federal - Inmuebles24",,,Miguel Hidalgo,Granada,,,Distrito Federal,"
										ATENCION INVERSIONISTAS, OPORTUNIDAD ÚNICA DE COMPRA. HERMOSO DEPARTAMENTO A UN PASO DE POLANCO, se encuentra en una excelente calle en la colonia GRANADA. Cuenta con 2 recámaras, 2 baños y 2 estacionamientos. Buen estado de conservación.
									",,,,,164,164,,"ATENCION INVERSIONISTAS, OPORTUNIDAD ÚNICA DE COMPRA. HERMOSO DEPARTAMENTO A UN PASO DE POLANCO, se encuentra en una excelente calle en la colonia GRANADA. Cuenta con 2 recámaras, 2 baños y 2 estacionamientos. Buen estado de conservación.",,"MN 5,999,999",,,,,,, 25R9TS,SUSANA VILLALON,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-23.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/j.-vazquez-de-mella-53360089.html,inmuebles24,53360089,2017-09-06,Venta,Departamento,"Departamento
											",,"J. Vazquez de Mella, Distrito Federal - Inmuebles24","juan lopez de mella , Polanco, Miguel Hidalgo",,Miguel Hidalgo,Polanco,,,Distrito Federal,"
										Hermoso penthouse en Polanco de 2 niveles con gran vista panorámica de la ciudad, remodelado, con los mejores acabados e iluminación. ",,,19.437572500000000,-99.208202599999990,Mantenimiento, Superficie de terreno,,"Hermoso penthouse en Polanco de 2 niveles con gran vista panorámica de la ciudad, remodelado, con los mejores acabados e iluminación. 

Primer piso: Estancia espectacular con una sala muy amplia, chimenea, comedor, cocina equipada con horno, refrigerador, microondas, máquina de café Miele, balcón y medio baño en donde todos los espacios conviven (los pisos son de granito y mármol). La recámara principal tiene balcón propio, baño muy extenso con tina y un gran walk in closet, pisos de madera. La otra recámara con baño completo. El área de servicio cuenta con dos cuartos c/u con baño (un cuarto para choferes y otro para domésticas) y cuarto de lavandería. 

Segundo Piso: (sala, terraza, una recámara, estudio y 2 baños completos con vestidor). Sala, dos baños completos (hombres y mujeres), una terraza grande con fuente y jardín vertical. Estudio cerrado con escritorio. Generales: Todo el departamento cuenta con vistas espectaculares de la ciudad, sonido en todas la áreas, iluminación directa e indirecta por escenas, cámaras de seguridad, 2 lugares de estacionamiento techados independientes (no se estorban).",,"MN 26,900,000",,,,,,, 25Q8TJ,Livingpolanco.mx,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-23.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/costa-veleros-hermoso-condominio-de-3-recamaras!-53204256.html,inmuebles24,53204256,2017-09-01,Venta,Departamento,"Departamento
											",,"Costa Veleros Hermoso Condominio de 3 Recamaras!, Provincia de Sinaloa - Inmuebles24",,,Mazatlán,Fraccionamiento Marina Mazatlán,,,Sinaloa,"
										COSTA VELEROS ",,,,,154,154,,"COSTA VELEROS 

undefined 

DESCRIPCIÓN 

¡Gran Oportunidad! 

Costa Veleros cuentan con excelente ubicacion e instalaciones alberca con vista a la marina y gimnasio. 
Muy cerca de restaurantes y bares en una de las zonas más turisticas de Mazatlán. 

Adquiéralo con el 30% de enganche, listo para habitar o dejarlo como opción de renta, una excelente inversión. 

Agenda tu cita con nosotros y adquiere el tuyo.",,"MN 3,763,200",,,,,,, 25KFP6,Rafael Páez,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-24.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-en-venta-en-santa-fe-52905899.html,inmuebles24,52905899,2017-09-05,Venta,Departamento,"Departamento
											",,"Departamento en Venta en Santa Fe, Distrito Federal - Inmuebles24",,,Cuajimalpa de Morelos,Santa Fe Cuajimalpa,,,Distrito Federal,"
										GRAN OPORTUNIDAD DEPARTAMENTO EN VENTA. Reforma Santa Fe, Se entrega en obra blanca con amplia cocina integral y muebles de baño. Excelentes vistas y UBICACIÓN frente al Centro Comercial Santa Fe y a 5 min de Universidades. Muy buena iluminación, 285 M2 de construcción, elevador directo al departamento.",,,19.363600000000000,-99.278200000000000,300,300,,"GRAN OPORTUNIDAD DEPARTAMENTO EN VENTA. Reforma Santa Fe, Se entrega en obra blanca con amplia cocina integral y muebles de baño. Excelentes vistas y UBICACIÓN frente al Centro Comercial Santa Fe y a 5 min de Universidades. Muy buena iluminación, 285 M2 de construcción, elevador directo al departamento.
3 recamaras cada una con baño y vestidor, 1|2 baño de visita, sala de TV, amplia terraza, cuarto de servicio, 3 cajones de estacionamiento, bodega.
Las mejores amenidades en la zona. 2 albercas, SPA, sauna, vapor, jacuzzi, gimnasio, sala de cine, canchas de tenis, pádel y squash, juegos infantiles, ludoteca, centro de negocios, asadores, salón de eventos y gran jardín. Vigilancia 24 horas. El condominio cuenta con dos entradas, por Vasco de Quiroga y Carretera México-Toluca.",,"U$D 750,000",,,,,,, 382158,Remax Central,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-24.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/rincon-de-los-reyes-venta-penthouse.-53337619.html,inmuebles24,53337619,2017-08-31,Venta,Departamento,"Departamento
											",,"Rincon de Los Reyes, Venta Penthouse. Provincia de Puebla - Inmuebles24",,,San Andrés Cholula,Fraccionamiento Rincón de los Reyes,,,Puebla,"
										DESCRICIÓN ",,,,,380,380,,"DESCRICIÓN 
Lujoso y grande penthouse dentro de fraccionamiento con mucha seguridad. Además, el edificio de cinco niveles cuanta con su propia seguridad y un total de 11 departamentos. Amplias áreas comunes como salón de usos múltiples, GYM y Roof garden. 

ESPECIFICACIONES 
•Sala y comedor muy amplios. 
•Baño de visitas 
•Espacio de usos múltiples, (TV, despacho etcétera) 
•Cocina integral con alacena. 
•Tres recamaras muy amplias con vestidor y baño completo. 
•Área de TV. 
•Cuarto de lavado. 
•Cuarto de servicio con baño. 
•Estacionamiento para tres autos. 

Medidas 
•Superficie: 380m2 
Amenidades: 
•GYM 
•Sala de usos múltiples 
•Bar 
•Terraza 
•Asadores 

Antigüedad: A estrenar. 
Estado o condiciones: Nueva 

Otras especificaciones: 
•Elevador directo al departamento. 
•Terraza a lo largo de sala y comedor con buena vista. 
•Excelentes acabados. 
•Exclusividad. 
•Mucha seguridad. Tres casetas de vigilancia para ingresar. 

UBICACIÓN 
Excelente ubicación en cuanto a rapidez, seguridad y plusvalía. Dentro del fraccionamiento “Rincón de los Reyes” con dos accesos: Una por la entrada a lomas de Angelópolis cerca del Chedraui Selecto. La otra por la lateral del periférico, altura Atlixcayotl. 

PRECIO 
$11,000,000",,"MN 11,000,000",,,,,,, 25PE0J,EURO BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-23.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/-wow-increible-dpto-de-lujo-en-venta-en-2-niveles-cn-52533840.html,inmuebles24,52533840,2017-09-08,Venta,Departamento,"Departamento
											",,"¡Wow Increible Dpto de Lujo en Venta en 2 Niveles Cn Balcón en Latelier Santa Fe, Distrito Federal - Inmuebles24"," Sepa Espinosa Gutiérrez 55, Santa Fe, Alvaro Obregón",,Alvaro Obregón,Santa Fe,,,Distrito Federal,"
										EN VENTA PRECIOSO E IMPECABLE DEPARTAMENTO SIN AMUEBLAR EN UNA DE LAS MEJORES ZONAS DE SANTA FE (ENFRENTE DE TELEVISA Y A UN COSTADO DEL CENTRO COMERCIAL PATIO SANTA FE), TAMAÑO 180 M2 EN 2 NIVELES CON INCREÍBLE VISTA, BALCÓN, Y 2 LUGARES DE ESTACIONAMIENTO. VIDEO EN YOU TUBE: https://www.youtube.com/watch?v=Hj-15m_k-wE ",,,19.374684900000000,-99.253056399999990,180,180,,"EN VENTA PRECIOSO E IMPECABLE DEPARTAMENTO SIN AMUEBLAR EN UNA DE LAS MEJORES ZONAS DE SANTA FE (ENFRENTE DE TELEVISA Y A UN COSTADO DEL CENTRO COMERCIAL PATIO SANTA FE), TAMAÑO 180 M2 EN 2 NIVELES CON INCREÍBLE VISTA, BALCÓN, Y 2 LUGARES DE ESTACIONAMIENTO. VIDEO EN YOU TUBE: https://www.youtube.com/watch?v=Hj-15m_k-wE 

CUENTA EN PRIMER NIVEL CON SALA-COMEDOR, MEDIO BAÑO DE VISITAS, COCINA DE SUPER LUJO CON BARRA DE GRANITO Y EXTRACTOR REAL HACIA EL EXTERIOR, ÁREA DE LAVADO, UN FAMILY ROOM QUE BIEN SE PODRÍA CONVERTIR EN UNA TERCERA RECÁMARA, RECAMÁRA CON VESTIDOR Y BAÑO COMPLETO, Y BALCÓN CON DECK DE MADERA A LO LARGO DEL FAMILY ROOM Y LA RECÁMARA. 
EN EL SEGUNDO NIVEL SE ENCUENTRA UNA AREA DE ESTAR CON SUPER VISTA AL PRIMER PISO Y AL EXTERIOR, ASÍ COMO LA RECÁMARA PRINCIPAL DE DOBLE TAMAÑO CON VESTIDOR EXTENDIDO Y BAÑO COMPLETO. TODO EL DEPARTAMENTO CUENTA CON LUMINARIA DE LUJO, PISOS, PERSIANAS (AMBAS RECÁMARAS CON PERSIANAS ELÉCTRICAS TIPO BLACKOUT) Y PINTURA EN EXCELENTE CONDICIÓN. 

EL CONDOMINIO CUENTA CON LOBBY, AMPLIO ESTACIONAMIENTO PARA VISITAS, GIMNASIO TOTALMENTE EQUIPADO, ALBERCA Y JACUZZI CON VISTA PANORÁMICA Y PANTALLAS, SAUNA, VAPOR, BAÑOS CON REGADERAS, CANCHA DE PADEL, INCREÍBLES JARDÍNES, ÁREA PARA MASCOTAS, JUEGOS INFANTILES, ZONA DE ASADORES CON CAMASTROS MESAS Y SOMBRILLAS, Y SALÓN DE FIESTAS. 

CONTACTO CON SANTIAGO AL 044-5532338417. TODO EN REGLA, PREDIAL DE 2017 PAGADO Y MANTENIMIENTOS AL CORRIENTE.",,"MN 8,300,000",,,,,,, 24PKS0,BARROSO INMOBILIARIA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-24.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/cad-elite-acapulco-departamento-503-c-torre-c-52804520.html,inmuebles24,52804520,2017-08-28,Venta,Departamento,"Departamento
											",,"Cad Elite Acapulco, Departamento 503 C, Torre C, Prototipo C 3, Nivel 5, 3 Rec, Provincia de Guerrero - Inmuebles24","Fraccionamiento Playa Diamante, Fraccionamiento Playa Diamante, Acapulco de Juárez",,Acapulco de Juárez,Fraccionamiento Playa Diamante,,,Guerrero,"
										",,,16.771862120000000,-99.791706790000000,186,186,,"<p>CAD Elite Acapulco, Departamento 503 C, Torre C, prototipo C 3, nivel 5, 3 recámaras, 2.5 baños, superficie de construcción 157 Mts, terraza 29 Mts, superficie total 186 Mts Costo por Mts $30,383 Precio de Venta $5,651,182, Cuota Mensual de Mantenimiento $5,208</p>",,"MN 5,651,182",,,,,,, 52804520,Casas Acapulco Diamante,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-24.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/cad-mayan-view-torre-10-niveles-depto-901-nuevo-3-51237689.html,inmuebles24,51237689,2017-08-28,Venta,Departamento,"Departamento
											",,"Cad Mayan View, Torre 10 Niveles, Depto 901, Nuevo 3 Recámaras, Piso 9, 240 m², Provincia de Guerrero - Inmuebles24","Fraccionamiento Copacabana, Fraccionamiento Copacabana, Acapulco de Juárez",,Acapulco de Juárez,Fraccionamiento Copacabana,,,Guerrero,"
										",,,16.779679820000000,-99.793992060000000,240,216,,"<p>CAD Mayan View, Torre 10 Niveles, Depto 901, NUEVO, 3 recámaras, Piso 9, 240 Mts2, extraordinarias vistas, Precio $8,362,938 entrega inmediata. </p><p>Características del Departamento: </p><p>Superficie de construcción: 216 Mts2 más dos cajones de estacionamiento, dando un total de 240 Mts2. </p><p>Distribución del Departamento </p><p>Sala con terraza y vista al campo de golf de Mayan y al mar (a partir del 6 piso) </p><p>Comedor </p><p>Cocina Equipada </p><p>Lavandería </p><p>Cto Servicio </p><p>Recámara uno con closet, baño completo y vista a las áreas comunes </p><p>Recámara dos con closet y baño completo compartido con la sala y vista al campo de golf de Mayan y al mar </p><p>Recámara principal con closet, baño completo y vista al campo de golf de Mayan y al mar </p><p>Closet de blancos </p><p>Dos cajones esturados</p>",,"MN 8,362,938",,,,,,, 51237689,Casas Acapulco Diamante,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-24.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/cad-la-isla-torre-java-departamento-h-2-nivel-2-53310530.html,inmuebles24,53310530,2017-09-24,Venta,Departamento,"Departamento
											",,"Cad - La Isla - Torre Java, Departamento H 2, Nivel 2, 2 Recámaras, Provincia de Guerrero - Inmuebles24","Fraccionamiento Playa Diamante, Fraccionamiento Playa Diamante, Acapulco de Juárez",,Acapulco de Juárez,Fraccionamiento Playa Diamante,,,Guerrero,"
										",,,16.768508120000000,-99.778561590000000,140,140,,"<p>La Isla - Torre Java, departamento H 2, nivel 2 , 2 recámaras, 2 baños, cocina cerrada
</p><p>
</p><p>La Isla ""El Ícono de Acapulco""
</p><p>
</p><p>Torre Java
</p><p>
</p><p>Precio de venta $3,923,025
</p><p>Precio por Mts $28,500
</p><p>Cuota Mensual de Mantenimiento $3,920
</p><p>
</p><p>(Promoción válida solo en pago de contado)
</p><p>
</p><p>
</p><p>departamento H 2 ++
</p><p>
</p><p>nivel 2 , 2 recámaras, 2 baños, cocina cerrada.
</p><p>
</p><p>superficie de construcción 104 Mts
</p><p>superficie de terraza 36 Mts, 
</p><p>superficie total 140 Mts
</p><p>
</p><p>
</p><p>Amenidades en el condominio:
</p><p>Spa, casa Club,Área de relajación, ludoteca, yoga, Masajes, cinema 3D,GYM, canchas deportivas,Isla de los Niños, canchas de Fut Bol,Volley Ball playero, Alberca de Nado y Canal de Nado,Toboganes, Alberca de convivencia familiar, club de playa, playa, Jacuzzi, alberca para adultos, grandes extensiones de áreas verdes y jardines (el 80% del predio),Owner´s Lounge & Teens Lounge, cafetería, y muchas cosas más.
</p><p>
</p><p>Descripción:
</p><p>El Condominio está conformado por 10 Torres; Aqua, Bali, capri,Devon,Emerald,Fiji,Grand Caiman, Hawai,Ibiza, y Java, actualmente se han construido cinco torres.
</p><p>
</p><p>Acabados Interiores. 
</p><p>Los interiores son un reflejo de la misma Arquitectura exterior que se utilizó, en un estilo contemporáneo con un toque de calidez al espacio mediante el uso de algunos materiales naturales. 
</p><p>Predomina el color blanco en muros, en contraste con la madera color wenge utilizados en toda la carpintería; Igualmente forman parte importante de la composición del espacio interior materiales como el cristal translúcido y detalles de acero inoxidable. 
</p><p>Los pisos son de Porcelanato Crema Marfil de la mejor calidad.
</p><p>
</p><p>
</p><p>Acapulco Diamante ofrece todas las comodidades de la vida moderna, este corredor Inmobiliario residencial, comercial y de servicios compuesto de lujosos hoteles, impresionantes, elegantes, exclusivos y sorprendentes desarrollos residenciales, spas, los mejores restaurantes, zonas comerciales como La Isla Shopping Village con tiendas y comercios de prestigio como Liverpool, Palacio de Hierro, sucursales de las mejores marcas, centros comerciales como Walmart, Mega Comercial Mexicana, Chedraui Select, tiendas de muebles, casinos, así como cuatro exclusivos campos de Golf, el Aeropuerto Internacional de Acapulco y la entrada de la Autopista del Sol, entre muchas cosas más, sin embargo, una de las cosas más hermosas que tiene son las extensas playas y abundantes palmares; todo ello dentro de un ambiente sano, seguro, confortable y con extraordinarias vialidades.
</p><p>
</p><p>La Isla ""El Ícono de Acapulco""
</p><p>Por fin, los Propietarios e invitados pueden disfrutar de un increíble fraccionamiento residencial de lujo con formidables áreas verdes y 320 metros lineales de playa del Pacífico.
</p><p>
</p><p>Las Isla es un Hermoso y Exclusivo Condominio de lujo con playa propia y para uso de todos los propietarios con amenidades extraordinarias en todos los órdenes.</p>",,"MN 3,923,025",,,,,,, La Isla - Java H 2,Casas Acapulco Diamante,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-24.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bosques-de-las-lomas-50706662.html,inmuebles24,50706662,2017-09-13,Venta,Departamento,"Departamento
											",,"Bosques de Las Lomas, Distrito Federal - Inmuebles24",,,Cuajimalpa de Morelos,Bosques de las Lomas,,,Distrito Federal,"
										",,,,,480,480,,"<p>Hermoso departamento de estilo contemporáneo, ubicado en exclusivo condominio, distribuido en 2 niveles, acabados de lujo, espacios amplios y cómodos, buena iluminación natural, vistas panorámicas, extraordinaria orientación, antesala de doble altura, área social de gran tamaño, family room, cocina integral con plancha de granito, 3 recámaras con baño y vestidor, sala de Tv y estudio que vestibula las 3 recs., pisos de mármol y madera, baños con canceles de vidrio templado, 4 estacionamientos, 3 bodegas. Amenities: alberca, gimnasio, squash, spa, ludoteca, s. de fiestas, salón de juegos, jardín con juegos. ** Se vende totalmente amueblado (no incluye piano y refris) G.H. 
</p><p>
</p><p>VEALO !! TENEMOS VARIAS OPCIONES EN LA ZONA Y ALREDEDORES EN: GRUPOHABITERRA.COM.MX - ESTAMOS ESPECIALIZADOS EN LA ZONA - LLAME AL 36.18.21.96 ( TREINTA Y SEIS - DIECIOCHO - VEINTIUNO - NOVENTA Y SEIS ) - TENEMOS VARIOS METRAJES Y PRECIOS</p><p>Otras Características:</p><p>M2 de Área Común: 1500.<br></p>",,"U$D 1,500,000",,,,,,, DV787 - DR943,HABITERRA GRUPO  INMOBILIARIO,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-24.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-ph-en-lomas-country-club-52979844.html,inmuebles24,52979844,2017-08-21,Venta,Departamento,"Departamento
											",,"Departamento PH en Lomas Country Club, Edo. de México - Inmuebles24","Lomas Country Club, Lomas Country Club, Huixquilucan",,Huixquilucan,Lomas Country Club,,,Edo. de México,"
										GRAN OPORTUNIDAD ULTIMO PH !! Espectacular PH en de los mejores fraccionamiento en Lomas Country Club, amplios espacios con vestidor y baños, recamara principal con dos baños y dos vestidores de gran tamaño, espectaculares vistas panorámicas , en la estancia cuenta con doble altura, cocina integral, bodega, cuarto de servicio, family room, segundo piso un espectacular roof garden, El PH se entrega en obra blanca para terminar al gusto y de acuerdo a las necesidades del cliente.
									",,,19.407304400371483,-99.288253829174780,507,507,,"GRAN OPORTUNIDAD ULTIMO PH !! Espectacular PH en de los mejores fraccionamiento en Lomas Country Club, amplios espacios con vestidor y baños, recamara principal con dos baños y dos vestidores de gran tamaño, espectaculares vistas panorámicas , en la estancia cuenta con doble altura, cocina integral, bodega, cuarto de servicio, family room, segundo piso un espectacular roof garden, El PH se entrega en obra blanca para terminar al gusto y de acuerdo a las necesidades del cliente.",,"U$D 900,000",,,,,,, 25C6EO,Real Mas,,,,,,,,,,,,,,,,,,
