listening_page,Site,ANNONCE_LINK,FROM_SITE,ID_CLIENT,ANNONCE_DATE,ACHAT_LOC,MAISON_APT,CATEGORIE,NEUF_IND,NOM,ADRESSE,CP,VILLE,QUARTIER,DEPARTEMENT,REGION,PROVINCE,ANNONCE_TEXT,ETAGE,NB_ETAGE,LATITUDE,LONGITUDE,M2_TOTALE,SURFACE_TERRAIN,NB_GARAGE,PHOTO,PIECE,PRIX,PRIX_M2,URL_PROMO,PAYS_AD,PRO_IND,SELLERTYPE,MINI_SITE_URL,MINI_SITE_ID,AGENCE_NOM,AGENCE_ADRESSE,AGENCE_VILLE,AGENCE_DEPARTEMENT,EMAIL,WEBSITE,AGENCE_TEL,AGENCE_TEL_2,AGENCE_TEL_3,AGENCE_TEL_4,AGENCE_FAX,AGENCE_CONTACT,PAYS_DEALER,FLUX,SITE_SOCIETE_URL,SITE_SOCIETE_ID,SITE_SOCIETE_NAME,AGENCE_RCS,SPIR_ID
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-preventa-centro-alpes-52060426.html,inmuebles24,52060426,2017-08-08 15:28:11.068445,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Oficinas en Preventa / Centro Alpes, Distrito Federal - Inmuebles24","Periférico Sur 2165, Los Alpes, Alvaro Obregón",,Alvaro Obregón,Los Alpes,,,Distrito Federal,"
										OFICINAS EN PREVENTA. Obra gris. Precio por m2. ",,,19.357001090768453,-99.198519604138200,82,82,,http://img10.naventcdn.com/avisos/18/00/52/06/04/26/1200x1200/59471699.jpg,,"MN 60,000",,,,,,,,YAMA Desarrolladora Inmobiliaria ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-52572574.html,inmuebles24,52572574,2017-08-08 15:28:11.068445,Venta,Oficina,"Oficina
											",,"Oficina, Nuevo León - Inmuebles24",,,Monterrey,Loma Larga,,,Nuevo León,"
										EXCELENTE OFICINA UBICADA EN PENTHOUSE DE TORRE CORPORATIVA, CUENTA CON 290 MTS CUADRADOS DE ÁREA, INCREÍBLES VISTAS PANORÁMICAS E INMEJORABLE UBICACIÓN A 2 MIN DEL MUNICIPIO DE SAN PEDRO. ENTREGA EN OBRA GRIS CON SERVICIOS A PUNTA. AMENIDADES: BUSINESS CENTER, SALAS DE JUNTAS, SALÓN POLIVALENTE. VIGILANCIA 24 HRS. CON 12 CAJONES DE ESTACIONAMIENTO EXCLUSIVOS. APROVECHE ULTIMA OPORTUNIDAD!. EasyBroker ID: EB-AP2876
									",,,,,290,290,,http://img10.naventcdn.com/avisos/18/00/52/57/25/74/1200x1200/69950583.jpg,,"MN 33,000",,,,,,,,IQUARTO Desarrollos,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-preventa-centro-jardines-del-pedregal-52073751.html,inmuebles24,52073751,2017-08-08 15:28:11.068445,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Oficinas en Preventa / Centro Jardines del Pedregal, Distrito Federal - Inmuebles24","Boulevard Adolfo López Mateos 3332, Jardines del Pedregal, Alvaro Obregón",,Alvaro Obregón,Jardines del Pedregal,,,Distrito Federal,"
										OFICINAS EN PREVENTA. Obra gris. Precio por m2. ",,,19.323403900000000,-99.216729300000000,Entrega,Hasta 2 Baños,,http://img10.naventcdn.com/avisos/18/00/52/07/37/51/1200x1200/75549423.jpg,,"MN 66,000",,,,,,,,YAMA Desarrolladora Inmobiliaria ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/edificio-de-oficinas-en-venta-polanco-52665567.html,inmuebles24,52665567,2017-08-08 15:28:11.068445,Venta,Oficina,"Oficina
											",,"Edificio de Oficinas en Venta Polanco, Distrito Federal - Inmuebles24","SENECA, Polanco, Miguel Hidalgo",,Miguel Hidalgo,Polanco,,,Distrito Federal,"
										OPORTUNIDAD INVERSIONISTAS O PARA OCUPAR CUENTA CON: ",,,19.431778900000000,-99.202907200000030,985,985,,http://img10.naventcdn.com/avisos/18/00/52/66/55/67/1200x1200/71579618.jpg,,"MN 79,000,000",,,,,,,,MSC SERVICIOS,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/vinkel-office-park-52073331.html,inmuebles24,52073331,2017-08-08 15:28:11.068445,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Vinkel Office Park, Nuevo León - Inmuebles24","Avenida Lázaro Cárdenas 506, Antigua, Monterrey",,Monterrey,Antigua,,,Nuevo León,"
										VINKEL es un proyecto con arquitectura única, creación de Vidal Arquitectos y desarrollada por Baluk, empresa con 15 años de experiencia en el ramo inmobiliario. ",,,25.634440000000000,-100.305842699999970,m²,47,,http://img10.naventcdn.com/avisos/18/00/52/07/33/31/1200x1200/55334767.jpg,,"MN 2,490,000",,,,,,,,BEM,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-avanta-gardens-53092088.html,inmuebles24,53092088,2017-08-08 15:28:11.068445,Venta,Oficina,"Oficina
											",,"Oficinas Avanta Gardens, Nuevo León - Inmuebles24",,,San Pedro Garza García,Del Valle,,,Nuevo León,"
										Excelente oficina en Vasconcelos, cuenta con:",,,,,190,190,,http://img10.naventcdn.com/avisos/18/00/53/09/20/88/1200x1200/78889016.jpg,,"MN 16,530,000",,,,,,,,House Hunter Mx,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-frente-al-centro-comercial-en-cuautitlan-51281187.html,inmuebles24,51281187,2017-07-29 15:27:21.056432,Alquiler / Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno Frente Al Centro Comercial en Cuautitlan, Edo. de México - Inmuebles24","Blvd.Francisco I MAdero, Joyas, Cuautitlán Izcalli",,Cuautitlán Izcalli,Joyas,,,Edo. de México,"
										Excelente Terreno frente al centro comercial Plaza la Joya calles completamente comerciales y con afluencia elevada de gente. ",,,19.672590741930318,-99.164371374102760,m²,"
												",,http://img10.naventcdn.com/avisos/18/00/51/28/11/87/1200x1200/43883188.jpg,,"MN 5,500",,,,,,,,JYSA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-nueva-de-39-m2-con-balcon-en-valle-oriente-52997511.html,inmuebles24,52997511,2017-08-08 15:28:11.068445,Venta,Oficina,"Oficina
											",,"Oficina Nueva de 39 m² con Balcón en Valle Oriente, Nuevo León - Inmuebles24","Calle Arq.Lisandro Peña y Lázaro Cárdenas, Empleados SFEO, Monterrey",,Monterrey,Empleados SFEO,,,Nuevo León,"
										CIBELES Es un concepto innovador, único en Monterrey, que se destaca principalmente en la entrega de paquetes de Oficina+Terraza con acabados industriales, oficinas climatizadas e iluminación inlcuidas. ",,,25.629774830318688,-100.300291710311910, Superficie de terreno,Mantenimiento,,http://img10.naventcdn.com/avisos/18/00/52/99/75/11/1200x1200/76775181.jpg,,"MN 1,500,000",,,,,,,,TREE INVESTMENTS,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/9-privados-de-oficinas-en-av-providencia-53210328.html,inmuebles24,53210328,2017-08-04 15:31:56.278884,Venta,Oficina,"Oficina
											",,"9 Privados de Oficinas en Av Providencia, Jalisco - Inmuebles24","Ave. Providencia, Providencia, Guadalajara",,Guadalajara,Providencia,,,Jalisco,"
										9 privados de oficinas cada una con aire acondicionado, la casa es muy bonita, tiene amplio jardín y terraza, está en la ave. Providencia. Para mayores inf con el Lic. Rodolfo al cel: 33 ",,,20.701986500000000,-103.379703100000030,480,450,,http://img10.naventcdn.com/avisos/18/00/53/21/03/28/1200x1200/80042705.jpg,,"MN 7,800,000",,,,,,,,Inmobiliaria Roble,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/hermosa-residencia-en-vilatrazia-seguridad-52887804.html,inmuebles24,52887804,2017-08-04 15:32:21.711250,Venta,Casa,"Casa
											",,"Hermosa Residencia en Vilatrazia, Seguridad, Plusvalía, Tranquilidad, Edo. de México - Inmuebles24","valle escondido, El Capulín, Atizapán de Zaragoza",,Atizapán de Zaragoza,El Capulín,,,Edo. de México,"
										Casa de tres Plantas muy iluminada con Amplios Espacios: ",,,19.528907900000000,-99.248969499999990,256,256,,http://img10.naventcdn.com/avisos/18/00/52/88/78/04/1200x1200/75013130.jpg,,"MN 4,500,000",,,,,,,,yitzhak20,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/lotes-en-lomas-de-angelopolis-52282119.html,inmuebles24,52282119,2017-07-29 15:27:21.056432,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Lotes en Lomas de Angelópolis, Provincia de Puebla - Inmuebles24",,,Ocoyucan,Pueblo Santa Clara Ocoyucan,,,Puebla,"
										Contamos con lotes en una comunidad planeada única en la ciudad de Puebla. Tu familia contará con áreas verdes, zonas comerciales, canchas deportivas, juegos infantiles, lagos, ciclopistas, excelente ubicación y muchas cosas más. ",,,,,m²,128,,http://img10.naventcdn.com/avisos/18/00/52/28/21/19/1200x1200/62425608.jpg,,"MN 5,000",,,,,,,,Grupo Proyecta,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/country:-terreno-lote-plurifamiliar-con-proyecto-51398749.html,inmuebles24,51398749,2017-07-26 15:33:12.122153,Venta,Terreno / Lote,"Terreno / Lote
											",,"Country: Terreno - Lote Plurifamiliar con Proyecto Para Inversionista (S), Provincia de Tabasco - Inmuebles24","Villahermosa - Residencial Palmira - Sector Country, Fraccionamiento Sol Campestre, Villahermosa",,Villahermosa,Fraccionamiento Sol Campestre,,,Tabasco,"
										Se vende LOTE con PROYECTO de construcción completo (Todos los planos y proyecto maestro), licencia de construcción APROBADA para edificio de 5 pisos con 8 EXCLUSIVOS departamentos desde 110 hasta 201 m2 en la zona residencial de MAYOR crecimiento. Incluye TODOS los planos en formato digital y material para los promocionales. DISEÑO moderno, acabados de lujo, Gimnasio, BBQ, Sauna y Baño turco, Jardín, Agradables Vistas, Elevador, 2 Cajones de estacionamiento por departamento. Doble control de SEGURIDAD, circuito cerrado. ÚNICO en la zona de mayor PLUSVALÍA residencial de la ciudad (Residencial Palmira, sector el COUNTRY, Villahermosa, TAB) - EXCELENTE OPORTUNIDAD PARA INVERSIONISTAS - PRECIO NEGOCIABLE. Manejamos plan de pago.
									",,,18.015413928975487,-92.983984142602540,"1,733",400,,http://img10.naventcdn.com/avisos/18/00/51/39/87/49/1200x1200/72084777.jpg,,"MN 3,900,000",,,,,,,,Oscar,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-wtc-piso-37-oficina-5-53001086.html,inmuebles24,53001086,2017-07-28 15:33:38.507438,Venta,Oficina,"Oficina
											",,"Oficina en Venta, Wtc Piso 37 Oficina 5, Distrito Federal - Inmuebles24",,,Benito Juárez,Napoles,,,Distrito Federal,"
										Excelente oficina en venta en torre WTC con vista panorámica hacia el Sur, en piso 37, cuenta con 2 privados y área abierta de trabajo. EasyBroker ID: EB-AX4218
									",,,19.394144400000000,-99.174005000000000,40,40,,http://img10.naventcdn.com/avisos/18/00/53/00/10/86/1200x1200/76835858.jpg,,"MN 3,350,000",,,,,,,,ZONA04,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/unicas-oficinas-en-venta-en-paseo-de-la-reforma-53228141.html,inmuebles24,53228141,2017-07-28 15:33:38.507438,Venta,Oficina,"Oficina
											",,"Unicas Oficinas en Venta en Paseo de La Reforma, Distrito Federal - Inmuebles24",,,Cuauhtémoc,Cuauhtémoc,,,Distrito Federal,"
										Únicas Oficinas en el Paseo de la Reforma en Venta. ",,,,, Superficie de terreno,Mantenimiento,,http://img10.naventcdn.com/avisos/18/00/53/22/81/41/1200x1200/80273963.jpg,,"MN 36,900,000",,,,,,,,PatrimonioInmobiliario .com,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/espectaculares-oficinas-en-andares-puerta-de-hierro-a-52172419.html,inmuebles24,52172419,2017-08-07 15:34:28.956648,Venta,Oficina,"Oficina
											",,"Espectaculares Oficinas en Andares Puerta de Hierro a La Venta Solo 5 Pisos, Jalisco - Inmuebles24","AVENIDA PATRIA 1891, Puerta de Hierro, Zapopan",,Zapopan,Puerta de Hierro,,,Jalisco,"
										ESPECTACULARES OFICINAS EN LA ZONA COSMOPOLITA DE GUADALAJARA, JALISCO. TENEMOS OFICINAS DESDE 122 M2 PRECIO ESPECIAL PARA PISOS COMPLETOS COMO ESTE QUE ANUNCIO. SOLO SE VENDERÁN 5 PISOS DE OFICINA. ASÍ QUE APÚRATE A GANARLOS Y TENER LA MEJOR INVERSIÓN EN LA CIUDAD. SE DESTAPO HOY A LA VENTA Y YA EMPEZARON LOS APARTADOS!! ENTREGA DICIEMBRE 2017.
									",,,20.707895100000000,-103.410828700000020,394,394,,http://img10.naventcdn.com/avisos/18/00/52/17/24/19/1200x1200/57867177.jpg,,"MN 14,919,018",,,,,,,,IVAN MARTINEZ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-oficina-para-estrenar-en-nuevo-polanco-en-52646818.html,inmuebles24,52646818,2017-07-10 15:34:53.899432,Venta,Oficina,"Oficina
											",,"Venta Oficina Para Estrenar en Nuevo Polanco en Edificio Aaa, Distrito Federal - Inmuebles24",,,Miguel Hidalgo,Anahuac,,,Distrito Federal,"
										",,,,,843,843,,http://img10.naventcdn.com/avisos/18/00/52/64/68/18/1200x1200/71316180.jpg,,"MN 62,535,000",,,,,,,,Cattori  Inmobiliaria,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-en-edificio-magnia-52983156.html,inmuebles24,52983156,2017-07-10 15:34:53.899432,Venta,Oficina,"Oficina
											",,"Oficina en Venta en Edificio Magnia, Yucatán - Inmuebles24","Altabrisa, Fraccionamiento Altabrisa, Mérida",,Mérida,Fraccionamiento Altabrisa,,,Yucatán,"
										Oficina en venta ubicada en el edificio Magnia a espaldas de plaza Altabrisa, rodeado de todos los servicios que pueda necesitar como bancos, hospitales, escuelas, tiendas y restaurantes. Son 36.97 m2 construidos de oficina y 27 m2 correspondientes a dos cajones de estacionamiento, sumando un total de 63.97 m2 de construcción privada. ",,,21.018044600000000,-89.584415900000010, Superficie de terreno,Mantenimiento,,http://img10.naventcdn.com/avisos/18/00/52/98/31/56/1200x1200/76482229.jpg,,"MN 1,590,000",,,,,,,,Raices Yucatán,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-venta-sobre-av-lomas-verdes-52230913.html,inmuebles24,52230913,2017-08-03 15:35:44.468762,Venta,Oficina,"Oficina
											",,"Oficinas en Venta Sobre Av Lomas Verdes, Edo. de México - Inmuebles24",,,Naucalpan de Juárez,Lomas Verdes,,,Edo. de México,"
										Se venden juntas 2 oficinas en exclusivo edificio sobre Lomas Verdes. Una es de 305 m2 y la otra de 385 m2. Una de ellas tiene acceso a una terraza en la azotea. Si se quiere, se pueden unir. Actualmente tiene un contrato de renta por dos años que vence en febrero 2019. Las oficinas tienen varios cubículos y/o privados, bodegas, recepción, 3 baños cada una, salas de juntas, área de comedor, 14 estacionamientos, etc. COV",,,19.510200000000000,-99.261900000000000,690,690,,http://img10.naventcdn.com/avisos/18/00/52/23/09/13/1200x1200/59982151.jpg,,"MN 20,000,000",,,,,,,,REMAX - Servicios Inmobiliarios,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-madero-51936160.html,inmuebles24,51936160,2017-08-04 15:36:10.637199,Venta,Oficina,"Oficina
											",,"Oficinas Madero, Baja California Sur - Inmuebles24","Colonia Zona Central, Zona Central, La Paz",,La Paz,Zona Central,,,Baja California Sur,"
										",,,24.147760680000000,-110.326085690000000,120,610,,http://img10.naventcdn.com/avisos/18/00/51/93/61/60/1200x1200/62980621.jpg,,"MN 2,552,000",,,,,,,,Global Real Estate (TPI),,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-venta-col.-del-valle-en-san-pedro-52932557.html,inmuebles24,52932557,2017-08-04 15:36:10.637199,Venta,Oficina,"Oficina
											",,"Oficinas en Venta Col. del Valle en San Pedro, Nuevo León - Inmuebles24","VALLE, Del Valle, San Pedro Garza García",,San Pedro Garza García,Del Valle,,,Nuevo León,"
										VENTA DE MUY AMPLIAS OFICINAS ,950 M2 CON VISTAS PANORAMICAS 365o, 43 ELEVADORES, LLAVE EN MANO, TERRAZA PANORAMICA PARA SUS EVENTOS, SE RENTA EL TIEMPO QUE NECESITEN. ",,,25.653083000000000,-100.361336999999990, Superficie de terreno,Mantenimiento,,http://img10.naventcdn.com/avisos/18/00/52/93/25/57/1200x1200/75664241.jpg,,"MN 75,000",,,,,,,,BAMAGGI BIENES RAICES,,,,,,,,,,,,,,,,,,
