listening_page,Site,ANNONCE_LINK,FROM_SITE,ID_CLIENT,ANNONCE_DATE,ACHAT_LOC,MAISON_APT,CATEGORIE,NEUF_IND,NOM,ADRESSE,CP,VILLE,QUARTIER,DEPARTEMENT,REGION,PROVINCE,ANNONCE_TEXT,ETAGE,NB_ETAGE,LATITUDE,LONGITUDE,M2_TOTALE,SURFACE_TERRAIN,NB_GARAGE,PHOTO,PIECE,PRIX,PRIX_M2,URL_PROMO,PAYS_AD,PRO_IND,SELLERTYPE,MINI_SITE_URL,MINI_SITE_ID,AGENCE_NOM,AGENCE_ADRESSE,AGENCE_VILLE,AGENCE_DEPARTEMENT,EMAIL,WEBSITE,AGENCE_TEL,AGENCE_TEL_2,AGENCE_TEL_3,AGENCE_TEL_4,AGENCE_FAX,AGENCE_CONTACT,PAYS_DEALER,FLUX,SITE_SOCIETE_URL,SITE_SOCIETE_ID,SITE_SOCIETE_NAME,AGENCE_RCS,SPIR_ID
http://www.inmuebles24.com/oficinas-en-venta-pagina-8.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-de-120.00-m2-san-jeronimo-10-1v-52853193.html,inmuebles24,52853193,2017-07-30,Venta,Oficina,"Oficina
											",,"Oficina en Venta de 120 m² San Jeronimo (10 - Ov - 4310) - Jrp, Nuevo León - Inmuebles24",,,Monterrey,Sendero San Jerónimo,,,Nuevo León,"
										",,,,,120,120,,http://img10.naventcdn.com/avisos/18/00/52/85/31/93/1200x1200/74497073.jpg,,"MN 4,428,000",,,,,,,,Realty World Metro,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-8.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/edificio-de-oficinas-o-terreno-venta-centro-monterrey-52995233.html,inmuebles24,52995233,2017-08-10,Venta,Oficina,"Oficina
											",,"Edificio de Oficinas o Terreno Venta Centro Monterrey Washington, Nuevo León - Inmuebles24","Centro, Centro, Monterrey",,Monterrey,Centro,,,Nuevo León,"
										",,,25.674602700000000,-100.316005100000000,638,420,,http://img10.naventcdn.com/avisos/18/00/52/99/52/33/1200x1200/76911046.jpg,,"MN 7,500,000",,,,,,,,Marmur Bienes Raices,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-8.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/se-vende-oficina-colonia-tabacalera-53229772.html,inmuebles24,53229772,2017-08-09,Venta,Oficina,"Oficina
											",,"Se Vende Oficina, Colonia Tabacalera, Distrito Federal - Inmuebles24","calle ponciano arriaga, Tabacalera, Cuauhtémoc",,Cuauhtémoc,Tabacalera,,,Distrito Federal,"
										Se vende oficina calle ponciano arriaga , colonia Tabacalera, INMUEBLE DE OPORTUNIDAD, NO se aceptan créditos, pago de CONTADO, las características acá descritas son aproximadas, para mayor información comunicarse con Viviana Avendaño ",,,19.437683900000000,-99.153860300000020,20,20,,http://img10.naventcdn.com/avisos/18/00/53/22/97/72/1200x1200/80293847.jpg,,"MN 480,498",,,,,,,,Corporativo Remates Inmobilarios,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-8.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-oficina-interlomas-53003030.html,inmuebles24,53003030,2017-07-28,Venta,Oficina,"Oficina
											",,"Excelente Oficina Interlomas, Edo. de México - Inmuebles24",,,Huixquilucan,Parques de la Herradura,,,Edo. de México,"
										Exelenteo portunidad 2 elevadores, 1 bodega,4 cajones de estacionamiento,seguridad.
									",,,,,261,261,,http://img10.naventcdn.com/avisos/18/00/53/00/30/30/1200x1200/76864286.jpg,,"MN 9,500,000",,,,,,,,INMOENLASSE,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-8.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-pre-venta-excelente-opcion-en-el-centro-52894352.html,inmuebles24,52894352,2017-06-24,Venta,Oficina,"Oficina
											",,"Oficinas en Pre - Venta Excelente Opción en El Centro de Monterrey, N. L, Nuevo León - Inmuebles24","Centro, Centro, Monterrey",,Monterrey,Centro,,,Nuevo León,"
										",,,25.667725620000000,-100.320056680000000,93,93,,http://img10.naventcdn.com/avisos/18/00/52/89/43/52/1200x1200/75120294.jpg,,"MN 3,533,535",,,,,,,,Square2,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-8.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-en-analco-53161196.html,inmuebles24,53161196,2017-08-01,Venta,Oficina,"Oficina
											",,"Oficina en Venta en Analco, Provincia de Puebla - Inmuebles24",,,Puebla,,,,Puebla,"
										Nocnok ID: MX17-CY3289. Casa ideal para oficia.",,,,,314,375,,http://img10.naventcdn.com/avisos/18/00/53/16/11/96/1200x1200/79565392.jpg,,"MN 3,500,000",,,,,,,,MEZVI  ASESORIA INTEGRAL INMOBILIAIRIA SA DE CV.,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/local-ubicado-en-esquina-en-esperanza-sonora-51482741.html,inmuebles24,51482741,2017-07-20,Alquiler / Venta,Local Comercial,"Local Comercial
											",,"Local Ubicado en Esquina en Esperanza, Sonora, Sonora - Inmuebles24","Heroico Colegio Militar, Ampliacion Ronaldo Camacho, Empalme",,Empalme,Ampliacion Ronaldo Camacho,,,Sonora,"
										Ubicado en el centro de la Ciudad, ideal para cualquier giro comercial. ",,,27.581824822092575,-109.929144651429740,m²,"
												",,http://img10.naventcdn.com/avisos/18/00/51/48/27/41/1200x1200/45527502.jpg,,"MN 4,500,000",,,,,,,,JYSA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bellisima-casa-en-san-angel-52940202.html,inmuebles24,52940202,2017-06-21,Venta,Casa en condominio,"Casa en condominio
											",,"Bellisima Casa en San Angel, Distrito Federal - Inmuebles24","San Angel Inn, San Angel Inn, Alvaro Obregón",,Alvaro Obregón,San Angel Inn,,,Distrito Federal,"
										BELLISIMA CASA EN SAN ANGEL, MUY ILUMINADA, EN EXCLUSIVA PRIVADA DE SOLO 4 CASAS, 3 RECAMARAS MUY AMPLIAS Y PERFECTAMENTE DISEÑADAS CON GRAN VESTIDOR CADA UNA DE ELLAS, UNA CON SU PROPIA TERRAZA, COCINA DE GRAN TAMAÑO , ESTANCIA, COMEDOR, DESAYUNADOR, FAMILY ROOM, MUY COMODA. ESPACIOS QUE ENAMORAN, JARDIN INTERIOR, EXCELENTES ACABADOS,.4 BAÑOS, CTO. DE SERVICIO, CTO DE LAVADO, TENDRIA QUE CONOCERLA.. CON DOBLE SEGURIDAD EN CERRADA FRENTE AL RESTAURANTE SAN ANGEL IN, ADEMAS EN LA MISMA PRIVADA VIGILANCIA LAS 24 HORAS. TRES LUGARES DE ESTACIONAMIENTO. ",,,19.350500000000000,-99.197344400000020,360,376,,http://img10.naventcdn.com/avisos/18/00/52/94/02/02/1200x1200/75777648.jpg,,"MN 25,000,000",,,,,,,,Habitat Soluciones Inmobiliarias,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/local-comercial-en-san-carlos-sonora-51528769.html,inmuebles24,51528769,2017-07-20,Alquiler / Venta,Local Comercial,"Local Comercial
											",,"Local Comercial en San Carlos, Sonora, Sonora - Inmuebles24","Lvd.Manlio Fabio, Bahía, Guaymas",,Guaymas,Bahía,,,Sonora,"
										Local de 2 niveles, ubicado a poca distancia de la marina de San Carlos con mucha influencia comercial. ",,,27.959011000000000,-111.038037700000020,m²,"
												",,http://img10.naventcdn.com/avisos/18/00/51/52/87/69/1200x1200/46286367.jpg,,"MN 6,500,000",,,,,,,,JYSA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-terreno-en-mexicali-52590868.html,inmuebles24,52590868,2017-06-26,Alquiler / Venta,Terreno comercial,"Terreno comercial
											",,"Excelente Terreno en Mexicali, Baja California Norte - Inmuebles24","Calzada Manuel Gomez Morín 779, Desarrollo Urbano Ex Ejido Orizaba, Mexicali",,Mexicali,Desarrollo Urbano Ex Ejido Orizaba,,,Baja California Norte,"
										Terreno frente al centro comercial Plaza del Sol, calles completamente comerciales y con afluencia elevada de gente. ",,,32.648796000000000,-115.533311200000010,m²,"
												",,http://img10.naventcdn.com/avisos/18/00/52/59/08/68/1200x1200/70304191.jpg,,"MN 10,000",,,,,,,,JYSA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-local-en-mexicali-b.-c-51528821.html,inmuebles24,51528821,2017-07-20,Alquiler / Venta,Local Comercial,"Local Comercial
											",,"Excelente Local en Mexicali B. C, Baja California Norte - Inmuebles24","Av Sebastian Lerdo de Tejada, Centro , Mexicali",,Mexicali,Centro ,,,Baja California Norte,"
										Inmueble comercial ubicado en esquina, planta baja y mezzanine. ",,,32.660417009859690,-115.491037398547350,m²,"
												",,http://img10.naventcdn.com/avisos/18/00/51/52/88/21/1200x1200/60872799.jpg,,"MN 8,000,000",,,,,,,,JYSA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/hermosa-casa-nueva-en-cancun-dentro-de-condominio-con-53226537.html,inmuebles24,53226537,2017-08-08,Venta,Casa en condominio,"Casa en condominio
											",,"Hermosa Casa Nueva en Cancún Dentro de Condominio con Vigilancia y Alberca., Provincia de Quintana Roo - Inmuebles24","Av. Huayacan, Supermanzana 317, Cancún",,Cancún,Supermanzana 317,,,Quintana Roo,"
										EN UN TERRENO DE 11,200 M2 SE LOGRA DESARROLLAR 28 LOTES UNIFAMILIARES DE 200 m2 CADA UNO, CON FRENTES DE 10 MTS, QUE NOS PERMITEN UNA FACHADA DE 8 MTS DE FRENTE Y 2 METROS PARA AREA DE SERVIDUMBRE, CON LO QUE LOGRAMOS UNA SEPARACIÓN ENTRE CASA Y CASA DE 2 MTS, CONJUGANDO EL DISEÑO DE AREAS VERDES, CON UN IMPACTANTE ACCESO VEHICULAR Y UN ENTORNO TOTALMENTE BARDEADO, UNA CASETA DE CONTROL DE ACCESO, LO QUE NOS PERMITE BRINDAR A NUESTROS RESIDENTES UN LUGAR SEGURO Y AGRADABLE PARA VIVIR. ",,,21.115336975825464,-86.854477199072280, Superficie de terreno,Mantenimiento,,http://img10.naventcdn.com/avisos/18/00/53/22/65/37/1200x1200/80253402.jpg,,"MN 3,700,000",,,,,,,,Javier Verástegui,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-de-revista-en-los-patios-1048372.html,inmuebles24,1048372,2017-08-03,Venta,Casa en condominio,"Casa en condominio
											",,"Casa de Revista en Los Patios, Distrito Federal - Inmuebles24","Prolongacion Abasolo, Fuentes de Tepepan, Tlalpan",,Tlalpan,Fuentes de Tepepan,,,Distrito Federal,"
										En condominio ALTAMENTE ATRACTIVO, con espacios que permiten disfrutar de un entorno natural, combinando la armonía de la naturaleza y la ARQUITECTURA MODERNA. La casa esta desarrollada en dos niveles, con detalles decorativos en cada espacio, finos acabados, con ventanales de techo a piso en sala y comedor, plafones con luz indirecta y vista a agradable jardín decorado, escaleras de madera con vidrio templado, 3 Recámaras, cada una con baño completo, sala de TV con agradable terraza, Cocina equipada con barra y bella vista, Roof Garden listo para decorarlo. Cuarto de servicio con baño, 3 estacionamientos, área de lavado y tendido. Adicionalmente el condominio cuenta con Jardín para eventos con asador y hermosa fuente, Salón de usos múltiples y Estricta Vigilancia 24hrs. ",,,19.273471200000000,-99.146954100000020,298,267,,http://img10.naventcdn.com/avisos/18/00/01/04/83/72/1200x1200/79928236.jpg,,"MN 5,950,000",,,,,,,,Habitat Soluciones Inmobiliarias,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/isla-en-centro-comercial.-gran-ubicacion.-acabados-de-53220672.html,inmuebles24,53220672,2017-08-07,Venta,Local en centro comercial,"Local en centro comercial
											",,"Isla en Centro Comercial. Gran Ubicación. Acabados de Primera!, Distrito Federal - Inmuebles24",,,Cuajimalpa de Morelos,Santa Fe Cuajimalpa,,,Distrito Federal,"
										Increíble Isla en Centro Comercial en Santa Fe. Mide 2.86 M por lado. Altura de 2.8 M. Cuenta son todos los servicios. Las barras sientan a 16 personas. Ubicación premium ya que esta en la entrada al Teatro y con muy buena vista desde todos los ángulos.
									",,,,,12,24,,http://img10.naventcdn.com/avisos/18/00/53/22/06/72/1200x1200/80177795.jpg,,"MN 175,000",,,,,,,,Juan Jose,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-en-san-pedro-51885144.html,inmuebles24,51885144,2017-06-26,Venta,Oficina,"Oficina
											",,"Oficina en Venta en San Pedro, Nuevo León - Inmuebles24",,,San Pedro Garza García,San Pedro,,,Nuevo León,"
										ID: ",,,,,275,275,,http://img10.naventcdn.com/avisos/18/00/51/88/51/44/1200x1200/78668728.jpg,,"MN 17,325,000",,,,,,,,GRUPO VIA INMUEBLES MTY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-col-francisco-villa-iztapalapa-2098-53010052.html,inmuebles24,53010052,2017-07-08,Venta,Oficina,"Oficina
											",,"Departamento Col Francisco Villa Iztapalapa 2098 Patricia Perea, Distrito Federal - Inmuebles24","Benito Júarez No., Francisco Villa, Iztapalapa",,Iztapalapa,Francisco Villa,,,Distrito Federal,"
										Invierta en Remates Hipotecarios, precios del 30% al 70% por debajo de su valor comercia. ",,,19.337659300000000,-99.062952099999960,55,55,,http://img10.naventcdn.com/avisos/18/00/53/01/00/52/1200x1200/76990542.jpg,,"MN 462,870",,,,,,,,UP TOWN REMATES HIPOTECARIOS,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-lujosas-y-espectaculares-51946093.html,inmuebles24,51946093,2017-08-02,Venta,Oficina,"Oficina
											",,"Oficinas Lujosas y Espectaculares, Distrito Federal - Inmuebles24",,,Cuajimalpa de Morelos,Bosques de las Lomas,,,Distrito Federal,"
										Estupendas oficinas panorámicas en el corazón de Bosques de las Lomas. Lobby, elevadores. Vigilancia, todos los servicios. Cuenta con 21 cajones de estacionamiento. Contacto : Lic. Julio Delgadillo ",,,,,917,917,,http://img10.naventcdn.com/avisos/18/00/51/94/60/93/1200x1200/53315112.jpg,,"U$D 2,750,000",,,,,,,,VERTICAL INMOBILIARIA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/edificio-de-oficinas-en-venta-en-zona-tec-acc-51086700.html,inmuebles24,51086700,2017-07-15,Venta,Oficina,"Oficina
											",,"Edificio de Oficinas en Venta en Zona Tec (Acc), Nuevo León - Inmuebles24",,,Monterrey,Altavista,,,Nuevo León,"
										",,,,,"1,028",506,,http://img10.naventcdn.com/avisos/18/00/51/08/67/00/1200x1200/63013023.jpg,,"MN 9,750,000",,,,,,,,Realty World Elite,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/espacios-de-oficinas-venta-renta-rorre-distrito-v-52556276.html,inmuebles24,52556276,2017-08-02,Alquiler / Venta,Oficina,"Oficina
											",,"Espacios de Oficinas Venta - Renta - Torre Distrito V - Saltillo, Coahuila, Coahuila - Inmuebles24","Colonia República Poniente, República Poniente, Saltillo",,Saltillo,República Poniente,,,Coahuila,"
										",,,25.438503800000000,-100.998364600000000,m²,"
												",,http://img10.naventcdn.com/avisos/18/00/52/55/62/76/1200x1200/71117688.jpg,,"MN 3,157,000",,,,,,,,Square2,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-propiedad-ubicada-en-fracc.-limoneros.-52882815.html,inmuebles24,52882815,2017-08-03,Venta,Oficina,"Oficina
											",,"Excelente Propiedad Ubicada en Fracc. Limoneros. Amplia, Provincia de Morelos - Inmuebles24","Los limoneros, Fraccionamiento Los Limoneros, Cuernavaca",,Cuernavaca,Fraccionamiento Los Limoneros,,,Morelos,"
										Estricta seguirdad la 24 horas. Gran propiedad con 2,200,000 mts2 de terreno. Jardin grande y maduro . Amplios espacios interiores. Bunglow con recamara y bano. Ubicada en zona arbolada y clima fresco. Conocela.
									",,,18.966070200000000,-99.201461900000030,700,"2,200",,http://img10.naventcdn.com/avisos/18/00/52/88/28/15/1200x1200/74943829.jpg,,"MN 10,000,000",,,,,,,,Cuernavaca Casas y Bienes Raices,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-en-obrera-50895276.html,inmuebles24,50895276,2017-07-15,Venta,Oficina,"Oficina
											",,"Oficina en Venta en Obrera, Nuevo León - Inmuebles24",,,Monterrey,Obrera,,,Nuevo León,"
										",,,,,800,420,,http://img10.naventcdn.com/avisos/18/00/50/89/52/76/1200x1200/63054309.jpg,,"MN 6,300,000",,,,,,,,Realty World Oliva Asesores,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bosques-de-las-lomas-oficinas-en-venta-51651602.html,inmuebles24,51651602,2017-07-31,Venta,Oficina,"Oficina
											",,"Bosques de Las Lomas Oficinas en Venta, Distrito Federal - Inmuebles24",,,Cuajimalpa de Morelos,Bosques de las Lomas,,,Distrito Federal,"
										",,,19.403000000000000,-99.243000000000000,150,150,,http://img10.naventcdn.com/avisos/18/00/51/65/16/02/1200x1200/55873759.jpg,,"U$D 795,000",,,,,,,,Remax Grand,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-en-residencial-santa-barbara-52621909.html,inmuebles24,52621909,2017-07-28,Venta,Oficina,"Oficina
											",,"Oficina en Venta en Residencial Santa Bárbara, Nuevo León - Inmuebles24",,,San Pedro Garza García,Residencial Santa Bárbara ,,,Nuevo León,"
										ID: ",,,,,305,305,,http://img10.naventcdn.com/avisos/18/00/52/62/19/09/1200x1200/78673828.jpg,,"MN 16,775,000",,,,,,,,GRUPO VIA INMUEBLES MTY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-de-remate-bancario-en-san-jose-de-los-cedros-52941270.html,inmuebles24,52941270,2017-08-07,Venta,Oficina,"Oficina
											",,"Oficina de Remate Bancario en San Jose de Los Cedros, Distrito Federal - Inmuebles24",,,Cuajimalpa de Morelos,San José de los Cedros,,,Distrito Federal,"
										Excelente oportunidad en REMATE BANCARIO, propiedad muy bien ubicada, vías de comunicación, céntrica, zona de gran plusvalía. ",,,,,85,85,,http://img10.naventcdn.com/avisos/18/00/52/94/12/70/1200x1200/75789232.jpg,,"MN 1,480,000",,,,,,,,Bienes en Remate,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/baja-california-a-una-cuadra-de-insurgentes-52538602.html,inmuebles24,52538602,2017-06-13,Alquiler / Venta,Oficina,"Oficina
											",,"Baja California, a Una Cuadra de Insurgentes, Distrito Federal - Inmuebles24","Baja California 245, Roma Norte, Cuauhtémoc",,Cuauhtémoc,Roma Norte,,,Distrito Federal,"
										Oficina con magnifica ubicación a 1 cuadra de insurgentes, metro, hospital dalinde. 38 metros con una división, seguridad, iluminado. Con muebles 18,500.00 ",,,19.406118300000000,-99.169556500000000,38,"
												",,http://img10.naventcdn.com/avisos/18/00/52/53/86/02/1200x1200/69377484.jpg,,"MN 2,100,000",,,,,,,,MATE BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/consultorio-en-venta-en-fracc-lomas-de-angelopolis-53136061.html,inmuebles24,53136061,2017-08-01,Venta,Oficina,"Oficina
											",,"Consultorio en Venta en Fracc Lomas de Angelopolis, Provincia de Puebla - Inmuebles24",,,San Andrés Cholula,,,,Puebla,"
										Nocnok ID: MX16-CK5608. CONSULTORIOS MÉDICOS ENTREGA EN JULIO 2016 EN TORRES MEDICAS ANGELOPOLIS ",,,,,27,27,,http://img10.naventcdn.com/avisos/18/00/53/13/60/61/1200x1200/79384088.jpg,,"MN 1,450,000",,,,,,,,Century 21 El Cielo,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/centro-sur-oficinas-en-preventa-vanguardistas-51669673.html,inmuebles24,51669673,2017-07-28,Venta,Oficina,"Oficina
											",,"Centro Sur Oficinas en Preventa Vanguardistas Oportunidad Piso 7, Provincia de Querétaro - Inmuebles24",,,Querétaro,Centro Sur,,,Querétaro,"
										CENTRO SUR   ",,,20.571718900000000,-100.362421600000000,31,31,,http://img10.naventcdn.com/avisos/18/00/51/66/96/73/1200x1200/49261645.jpg,,"MN 1,090,465",,,,,,,,Enlace Bienes Raices,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-en-monterrey-52978184.html,inmuebles24,52978184,2017-06-30,Venta,Oficina,"Oficina
											",,"Oficina en Venta en Monterrey, Nuevo León - Inmuebles24","Monterrey Centro, Monterrey Centro, Monterrey",,Monterrey,Monterrey Centro,,,Nuevo León,"
										",,,25.680013600000000,-100.309705000000000,410,235,,http://img10.naventcdn.com/avisos/18/00/52/97/81/84/1200x1200/76537044.jpg,,"MN 3,500,000",,,,,,,,+m2 Soluciones Inmobiliarias ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-en-lerdo-de-tejada-centro-53143757.html,inmuebles24,53143757,2017-08-01,Venta,Oficina,"Oficina
											",,"Oficina en Venta en Lerdo de Tejada Centro, Provincia de Veracruz - Inmuebles24",,,Lerdo de Tejada,Lerdo de Tejada Centro,,,Veracruz,"
										Oficina en venta en Lerdo de Tejada Centro. 46m2 terreno, 46m2 construcción. Nocnok ID: MX17-CQ0881.",,,,,46,46,,http://img10.naventcdn.com/avisos/18/00/53/14/37/57/1200x1200/79440998.jpg,,"MN 350,000",,,,,,,,InmueblesCM,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-en-parques-de-la-herradura-53148400.html,inmuebles24,53148400,2017-08-01,Venta,Oficina,"Oficina
											",,"Oficina en Venta en Parques de La Herradura, Edo. de México - Inmuebles24","Parque Granada #35, Parques de la Herradura, Huixquilucan",,Huixquilucan,Parques de la Herradura,,,Edo. de México,"
										Nocnok ID: MX17-CS8594. ¡¡¡ATENCIÓN INVERSIONISTAS!!! Excelente espacio de oficinas de 200 m2, que en rentas reditúa $60,000.00 mensuales, dividido en 3 oficinas:",,,19.403894000000000,-99.271301000000000,200,200,,http://img10.naventcdn.com/avisos/18/00/53/14/84/00/1200x1200/79476671.jpg,,"MN 13,000,000",,,,,,,,Grupo Inmobiliario Proben,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/hermosa-oficina-de-148-m2-en-world-trade-center-51476676.html,inmuebles24,51476676,2017-08-09,Venta,Oficina,"Oficina
											",,"Hermosa Oficina de 148 m² en World Trade Center, Distrito Federal - Inmuebles24","CALLE MONTECITO NÚMERO 38 PISO, Napoles, Benito Juárez",,Benito Juárez,Napoles,,,Distrito Federal,"
										EXCELENTE OPORTUNIDAD para tu negocio, oficinas en la torre World Trade Center, el corporativo más representativo de la Ciudad de México, perfecto para expandir tu negocio. Edifico Inteligente, que cuenta con centro de convenciones, auditorio Pepsi Center, restaurante giratorio, estacionamiento, 35 elevadores, vista panorámica y, sanitarios en todos sus pisos. ",,,19.394144400000000,-99.174004999999970,148,148,,http://img10.naventcdn.com/avisos/18/00/51/47/66/76/1200x1200/45425205.jpg,,"MN 4,600,000",,,,,,,,RCI Soluciones Inmobiliarias,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-comercial-en-venta-51655370.html,inmuebles24,51655370,2017-08-05,Venta,Oficina,"Oficina
											",,"Oficina - Comercial en Venta, Provincia de Querétaro - Inmuebles24",,,Querétaro,Centro Sur,,,Querétaro,,,,20.570900000000000,-100.362000000000000,"1,050","1,050",,es,,"MN 27,350,000",,,,,,,,REMAX UNLIMITED,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-en-san-pedro-53170672.html,inmuebles24,53170672,2017-08-01,Venta,Oficina,"Oficina
											",,"Oficina en Venta en San Pedro, Nuevo León - Inmuebles24","Lazaro Cardenas  #223, San Pedro, San Pedro Garza García",,San Pedro Garza García,San Pedro,,,Nuevo León,"
										Nocnok ID: MX17-DB2312. Oficina en Venta Valor x M2: $3,600 USD",,,25.652475000000000,-100.333258000000000,266,"2,000",,http://img10.naventcdn.com/avisos/18/00/53/17/06/72/1200x1200/79632256.jpg,,"U$D 3,600",,,,,,,,Andrea Martinez Chapa,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/magnifica-residencia-52803026.html,inmuebles24,52803026,2017-07-10,Venta,Casa en condominio,"Casa en condominio
											",,"Magnífica Residencia, Distrito Federal - Inmuebles24","colinas, Colinas del Bosque, Tlalpan",,Tlalpan,Colinas del Bosque,,,Distrito Federal,"
										Fraccionamiento con estricta vigilancia las 24 hrs. ",,,19.278972600000000,-99.149874700000000,"1,000",766,,http://img10.naventcdn.com/avisos/18/00/52/80/30/26/1200x1200/73747569.jpg,,"MN 19,000,000",,,,,,,,Habitat Soluciones Inmobiliarias,,,,,,,,,,,,,,,,,,
