http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/amplio-departamento-en-comunal-col-acacias-cerca-de-av-52818839.html,inmuebles24,52818839,2017-09-22,Venta,Departamento,"Departamento
											",,"Amplio Departamento en Comunal Col Acacias Cerca de Av Coyoacan, Distrito Federal - Inmuebles24","CALLE COMUNAL , Acacias, Benito Juárez",,Benito Juárez,Acacias,,,Distrito Federal,"
										- Departamento en dos niveles (más un tercer nivel de servicio) ",,,19.363912800000000,-99.174722400000010,220,220,,,,"MN 8,800,000",,,,,,, 2567HT,Coldwell Banker Invest (Asociada con ID 15246)7,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-de-casa-en-fracc.-san-martin-del-tajo-53321419.html,inmuebles24,53321419,2017-08-28,Venta,Casa,"Casa
											",,"Venta de Casa en Fracc. San Martin del Tajo, Tlajomulco, Jalisco, Jalisco - Inmuebles24","CAMINO DEL PERCHERON #02 LOTE 507, San Martin Del Tajo, Tlajomulco de Zúñiga",,Tlajomulco de Zúñiga,San Martin Del Tajo,,,Jalisco,"
										Espectacular vista de toda la ciudad, se encuentra a lo alto de la colina. Se cuentan con todos los servicios de vigilancia 24 hrs en la caseta, casa club con alberca y canchas de tenis, ademas de salas para eventos especiales. Cercano al fraccionamiento se encuentran hospitales, centros comerciales y entretenimientos. ",,,20.579556100000000,-103.455053799999970,775,552,,,,"MN 9,700,000",,,,,,, 25OQ0J,STEPHANIE CARRASCO,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/real-granada-50799557.html,inmuebles24,50799557,2017-09-13,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Real Granada, Edo. de México - Inmuebles24",,,Tecámac,Ojo de Agua,,,Edo. de México,"
										Nuevo proyecto ubicado en Tecámac, Estado de México. Será una comunidad que contará con viviendas en privadas, accesos controlados, parques, áreas deportivas, zona comercial, y una ubicación estratégica a escuelas, hospitales, centros de trabajo y vialidades importantes.
									",,,,,50,m²,,,,"MN 434,500",,,,,,, 22LDSH,Vinte,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/hermosa-residencia-en-vilatrazia-seguridad-52887804.html,inmuebles24,52887804,2017-08-04,Venta,Casa,"Casa
											",,"Hermosa Residencia en Vilatrazia, Seguridad, Plusvalía, Tranquilidad, Edo. de México - Inmuebles24","valle escondido, El Capulín, Atizapán de Zaragoza",,Atizapán de Zaragoza,El Capulín,,,Edo. de México,"
										Casa de tres Plantas muy iluminada con Amplios Espacios: ",,,19.532429100000000,-99.249900799999980,160,260,,,,"MN 4,500,000",,,,,,, 258O6O,yitzhak20,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/residencia-en-bosques-de-zavaleta-52254396.html,inmuebles24,52254396,2017-09-26,Venta,Casa en condominio,"Casa en condominio
											",,"Residencia en Bosques de Zavaleta, Provincia de Puebla - Inmuebles24","CALLE DEL ROBLE NUM. 20, Santa Cruz Guadalupe, Puebla",,Puebla,Santa Cruz Guadalupe,,,Puebla,"
										LA RESIDENCIA CONSTA DE UN TOTAL DE 318 M2 DE CONSTRUCCION Y 190 M2 DE TERRENO ",,,19.066803171948460,-98.251522012133820,Mantenimiento, Superficie de terreno,,,,"MN 4,380,000",,,,,,, 24FAD6,Guillermo,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/divina!-en-el-centro-de-tlalpan-941008.html,inmuebles24,941008,2017-09-18,Venta,Casa en condominio,"Casa en condominio
											",,"Divina! en El Centro de Tlalpan, Distrito Federal - Inmuebles24","Juarez, Tlalpan Centro, Tlalpan",,Tlalpan,Tlalpan Centro,,,Distrito Federal,"
										En Condominio ALTAMENTE ATRACTIVO en el centro de Tlalpan. Desarrollada en dos niveles con espacios amplios que permiten disfrutar la arquitectura moderna, ACABADOS DE LUJO. Pisos de Madera y Cantera en toda la casa, 3. Recámaras con baños completos, La Recámara Principal cuenta con DOS WALK IN CLOSET y tina de hidromasaje, Sala con DOBLE ALTURA, Comedor con vista a PRECIOSO JARDÍN de 75m, COCINA DE REVISTA equipada con madera, acero inoxidable y granito con Salida a TERRAZA con Pérgola, Estudio, 5 lugares de estacionamiento con espacio hasta 8, Cuarto de servicio, Cuarto de lavado, Patio de servicio, PANELES SOLARES de energía eléctrica, cámaras de seguridad y ruteadores de internet, Conmutador con comunicación en toda la casa. ",,,19.283925486623450,-99.170591715869140,418,400,,,,"MN 12,900,000",,,,,,, 941008,Habitat Soluciones Inmobiliarias,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/amplio-balcon-terraza-en-nuevo-polanco-53196603.html,inmuebles24,53196603,2017-09-25,Venta,Departamento,"Departamento
											",,"Amplio Balcón - Terraza en Nuevo Polanco, Distrito Federal - Inmuebles24","Lago Zurich 168, Ampliación Granada, Miguel Hidalgo",,Miguel Hidalgo,Ampliación Granada,,,Distrito Federal,"
										Departamento de 3 recamaras con dos baños completos. Amplio balcón-terraza con salida directa a recámara principal y sala, donde cabe una mesa amplia y varias sillas para que puedas disfrutar de un buen vino con tu familia o amigos. Dos cajones de estacionamientos cómodos. ",,,19.444974300000000,-99.202705299999990,115,115,,,,"MN 6,890,000",,,,,,, VENTANA01,FINDERS,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/real-navarra-53369590.html,inmuebles24,53369590,2017-09-07,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Real Navarra, Provincia de Hidalgo - Inmuebles24","CARRETERA TELLEZ, San Antonio, Pachuca",,Pachuca,San Antonio,,,Hidalgo,"
										LLAMA! 55 ",,,19.993044067261266,-98.790525761767580,52,m²,,,,"MN 446,000",,,,,,, 25QJGA,Vinte,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-en-pre-venta-portal-de-huajuco-$29-000-000-52614399.html,inmuebles24,52614399,2017-09-05,Venta,Casa,"Casa
											",,"Casa en Pre - Venta Portal de Huajuco $29,000,000, Nuevo León - Inmuebles24",,,Monterrey,Portal del Huajuco,,,Nuevo León,"
										",,,,,"1,293","1,150",,,,"MN 29,000,000",,,,,,, CR10771052,BR MONTERREY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/desde-$230-000-de-descuento-en-tu-casa.-arky-del-53135759.html,inmuebles24,53135759,2017-09-15,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Desde $230,000 de Descuento en Tu Casa. Arky del Valle., Distrito Federal - Inmuebles24","Cerrada Juan Sánchez Azcona 1711 , Del Valle Centro, Benito Juárez",,Benito Juárez,Del Valle Centro,,,Distrito Federal,"
										6 hermosas casas en Preventa en la Colonia Del Valle. ",,,19.370086200000000,-99.165930600000020,185,m²,,,,"MN 7,803,000",,,,,,, 25HTLT,CLASS BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-de-casa-en-condominio-exclusivo-en-cuernavaca-51646759.html,inmuebles24,51646759,2017-08-11,Venta,Casa en condominio,"Casa en condominio
											",,"Venta de Casa en Condominio Exclusivo en Cuernavaca Zona Norte, Provincia de Morelos - Inmuebles24","LOMAS DE TETELA, Lomas de Tetela, Cuernavaca",,Cuernavaca,Lomas de Tetela,,,Morelos,"
										EXTRAORDINARIA OPORTUNIDAD DE INVERSIÓN ",,,18.956134658214300,-99.275090553750600,Mantenimiento, Superficie de terreno,,,,"MN 1,700,000",,,,,,, 23MP8J,GRUPO INMOBILIARIO EHR,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/real-solare-tu-mejor-inversion-en-queretaro-53368404.html,inmuebles24,53368404,2017-09-08,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Real Solare - Tu Mejor Inversión en Querétaro, Provincia de Querétaro - Inmuebles24","Av. Primavera S/N, Fracc. Real Solare, El Marqués, Santiago de Querétaro, Congregacion El Carmen, El Marqués",,El Marqués,Congregacion El Carmen,,,Querétaro,"
										Localizado en el municipio del Marqués, Querétaro Real Solare ofrece viviendas en privadas, accesos controlados, parques deportivos e infantiles, escuela, zona comercial, y organización vecinal. Tu mejor inversión
									",,,20.589691600000000,-100.284717600000020,60,m²,,,,"MN 469,000",,,,,,, 25QI6O,Vinte,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/la-vista-by-bosque-real-52907006.html,inmuebles24,52907006,2017-07-31,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"La Vista By Bosque Real, Edo. de México - Inmuebles24","Bosque Real, Bosque Real, Huixquilucan",,Huixquilucan,Bosque Real,,,Edo. de México,"
										LA VISTA BY BOSQUE REAL ",,,19.424356894677980,-99.285660041000370,350,350,,,,"MN 5,603,200",,,,,,, 259FGQ,BOSQUE REAL ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/atencion-desarrolladores-de-vivienda-hoteleros-53083510.html,inmuebles24,53083510,2017-09-15,Venta,Terreno / Lote,"Terreno / Lote
											",,"Atención Desarrolladores de Vivienda, Hoteleros, Inversionistas de Bodegas, Provincia de Puebla - Inmuebles24","AV MORATILLA 55, Fraccionamiento Moratilla, Puebla",,Puebla,Fraccionamiento Moratilla,,,Puebla,"
										Terreno plano de 5,236 m2 en Moratilla, zona residencial justo a espaldas de los Hoteles Fiesta Inn, Holiday Inn, City Express y el nuevo NH, y a un costado del nuevo desarrollo residencial “Rincón de Moratilla.” ",,,19.098715300000000,-98.235044599999980,"5,236","5,236",,,,"MN 19,650,000",,,,,,, 25G1KA,Sergio Maritnez,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-en-venta-fracc-y-club-de-golf-las-misiones.-583359.html,inmuebles24,583359,2017-09-05,Venta,Casa,"Casa
											",,"Casa en Venta Fracc y Club de Golf Las Misiones. $2,000,000 Usd, Nuevo León - Inmuebles24",,,Santiago,Las Misiones,,,Nuevo León,"
										",,,,,"1,250",550,,,,"U$D 2,000,000",,,,,,, BRC0058,BR MONTERREY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/yaxlum-residencial-merida-53347732.html,inmuebles24,53347732,2017-09-03,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Yaxlum Residencial Mérida, Yucatán - Inmuebles24","Carretera Concak Yaxkukul, Yucatan, Mérida",,Mérida,Yucatan,,,Yucatán,"
										Yaxlum es un ambicioso proyecto de 404 lotes residenciales inmersos en la vegetación, las grandes avenidas que conformar el círculo perimetral permiten que todos los lotes sean considerados de primera, sin importar su distancia al acceso. La distancia mínima entre una casa y la de enfrente es de 21 metros, esto crea ese ambiente de privacidad e intimidad, lo que los hace diferentes a los demás. ",,,21.063248800000000,-89.425430899999980,450,1,,,,"MN 269,700",,,,,,, XYZ 00101,Guía Inmobiliaria Desarrollos,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/hermosa-casa-en-condominio-estilo-californiano-52898639.html,inmuebles24,52898639,2017-08-23,Venta,Casa en condominio,"Casa en condominio
											",,"Hermosa Casa en Condominio Estilo Californiano, Edo. de México - Inmuebles24","Fraccionamiento Valle de las Palmas, Valle de las Palmas, Huixquilucan",,Huixquilucan,Valle de las Palmas,,,Edo. de México,"
										",,,19.394653300000000,-99.280146900000000,153,328,,,,"MN 10,550,000",,,,,,, 086V,MB INMOBILIARIA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-en-venta-portal-de-huajuco-$35-millones-52211721.html,inmuebles24,52211721,2017-09-05,Venta,Casa,"Casa
											",,"Casa en Venta Portal de Huajuco $35 Millones, Nuevo León - Inmuebles24",,,Monterrey,Portal del Huajuco,,,Nuevo León,"
										",,,,,"2,200","1,050",,,,"MN 35,000,000",,,,,,, CR10770998,BR MONTERREY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/unico-residencial-52808509.html,inmuebles24,52808509,2017-09-12,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Único Residencial, Provincia de Querétaro - Inmuebles24","Calle Campo Real , Residencial el Refugio, Querétaro",,Querétaro,Residencial el Refugio,,,Querétaro,"
										Tú casa será un nuevo refugio mientras disfrutas de espacios amplios y funcionales que se adaptan al estilo de vida de tu familia. La planeación de Único se refleja en cada detalle, ambientes naturales y áreas comunes, que te brindan la experiencia de crear los mejores recuerdos. Casa club con alberca, área de camastros, asadores, comedor descubierto, salón techado para usos múltiples, cocina, baños y bodega. Acceso con caseta de vigilancia las 24 horas. Gimnasio y parque infantil con juegos infantiles y ciclopista, bodega y lo último en equipo para ejercicios. Más de 60 árboles en todo el desarrollo. Área para contenedores de basuras, acceso independiente del servicio de recolección. Vialidades de concreto hidráulico y guarniciones de piedra. Iluminación indirecta en todas las vialidades a base de mini postes.
									",,,20.649836400000000,-100.349464399999990,140,m²,,,,"MN 2,760,000",,,,,,, 255Q3J,E+E,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/sierra-alta-52320949.html,inmuebles24,52320949,2017-09-07,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Sierra Alta, Nuevo León - Inmuebles24",,,Monterrey,Sierra Alta 9o Sector,,,Nuevo León,"
										Lugar privilegiado por el contacto permanente con la naturaleza. Te ofrece un alto nivel y calidad de vida por sus extensas áreas verdes, absoluta privacidad y seguridad en la zona de mayor crecimiento y plusvalía al sur de la ciudad. ",,,,,550,550,,,,"MN 4,346,802",,,,,,, 24HOBJ,CARZA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oportunidad!-terreno-cd.-sahagun-hgo.-$24-millones.-50979134.html,inmuebles24,50979134,2017-09-08,Venta,Terreno / Lote,"Terreno / Lote
											",,"Oportunidad! Terreno Cd. Sahagun, Hgo. $24 Millones. $14 Pesos El Mto Cuadrado, Provincia de Hidalgo - Inmuebles24",,,Tepeapulco,Pueblo Tepeapulco,,,Hidalgo,"
										OPORTUNIDAD TERRENO 164 HECTÁREAS. Cd Sahagun , Hidalgo. $ 24 millones ! Uso de suelo comercial y habitacional. AVALÚO CORREDOR PUBLICO $ 200 MILLONES, REMATO EN $ 24 MILLONES. 70 Hectáreas planas y 94 Hectáreas cerriles. TRATO DIRECTO. Servicios: torres de electricidad en terreno, agua. Excelente Opción para varios tipos de desarrollos ! ! ! DAMOS FACILIDADES DE PAGO !!!! SE VENDE TODO O EN 2 PARTES !!!! APROVECHE ESTA OPORTUNIDAD ! ! !
									",,,,,"1,640,000",2,,,,"MN 24,000,000",,,,,,, 22S3EE,Sr. Fernández,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terrenos-en-venta-merida-yucatan-en-privada-52453666.html,inmuebles24,52453666,2017-09-08,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terrenos en Venta Mérida Yucatán en Privada Residencial Nortemerida, Yucatán - Inmuebles24","Komchen, Pueblo Komchen, Mérida",,Mérida,Pueblo Komchen,,,Yucatán,"
										TERRENOS RESIDENCIALES EN VENTA EN MÉRIDA YUCATÁN ",,,21.107099573243573,-89.647134085614030,1,1,,,,"MN 908,000",,,,,,, 35YWTV,YUCATAN WONDERS,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-en-venta-coto-reserva-real-zona-real-justo-al-53238482.html,inmuebles24,53238482,2017-09-14,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno en Venta Coto Reserva Real Zona Real Justo Al Lado de Valle Real, Jalisco - Inmuebles24","Reserva Real, Valle Real, Zapopan",,Zapopan,Valle Real,,,Jalisco,"
										COTO RESERVA REAL...Excelente oportunidad!! terreno en venta en la mejor de la zona Real, a unos pasos de la casa club, ESPECTACULAR!! seguridad 24 horas. fondo: 28.5 mts. frente: 15 mts. viviendas al rededor de alto valor, cerca de centro comerciales, escuelas, universidades.
									",,,20.722018800000000,-103.438894800000010,430,430,,,,"MN 6,350,000",,,,,,, 25LNQ2,PRYA By KELLER WILLIAMS,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/lomas-sotelo-centro-urbano-3-frentes-construya-8500-53079074.html,inmuebles24,53079074,2017-09-22,Venta,Terreno / Lote,"Terreno / Lote
											",,"Lomas Sotelo, Centro Urbano, 3 Frentes, Construya 8500 m², Edo. de México - Inmuebles24",,,Naucalpan de Juárez,Lomas de Sotelo,,,Edo. de México,"
										",,,,,"1,700",Antigüedad: A estrenar,,,,"MN 98,000,000",,,,,,, 941,IRG Real Estate,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/moncayo-casas-y-terrenos-51662479.html,inmuebles24,51662479,2017-09-01,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Moncayo Casas y Terrenos, Edo. de México - Inmuebles24","Dr. Jorge Jiménez Cantú  S/N, Bosque Esmeralda, Atizapán de Zaragoza",,Atizapán de Zaragoza,Bosque Esmeralda,,,Edo. de México,"
										MONCAYO es un exclusivo desarrollo completamente urbanizado ofreciendo lotes ubicados a diferentes alturas con maravillosas vistas panorámicas, donde podrás contruir la casa de tus sueños
									",,,19.548885700000000,-99.288302899999960,150,m²,,,,"MN 2,490,000",,,,,,, 23NCMJ,Grupo Lar,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/cad-tres-vidas-lotes-de-fairway-manzana-5-lote-1-52939106.html,inmuebles24,52939106,2017-09-27,Venta,Terreno / Lote,"Terreno / Lote
											",,"Cad - Tres Vidas - Lotes de Fairway - Manzana 5 Lote 1, Provincia de Guerrero - Inmuebles24","Alfredo V Bonfil, Alfredo V Bonfil, Acapulco de Juárez",,Acapulco de Juárez,Alfredo V Bonfil,,,Guerrero,"
										",,,16.725645890000000,-99.721870420000000,"2,150",,,,,"MN 15,970,665",,,,,,, 52939106,Casas Acapulco Diamante,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-en-venta-hunucma-yucatan-cerca-de-la-52473690.html,inmuebles24,52473690,2017-09-25,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno en Venta Hunucma, Yucatan Cerca de La Cervecería Modelo, Yucatán - Inmuebles24","HUNUCMA, Pueblo Hunucma, Hunucmá",,Hunucmá,Pueblo Hunucma,,,Yucatán,"
										TERRENO EN VENTA HUNUCMA, YUCATAN CERCA DE LA CERVECERÍA MODELO ",,,21.026603900000000,-89.853301100000010,"115,906",11,,,,"MN 6,374,830",,,,,,, 24NE30,Lic. Abraham Puerto Campos (SC) -,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/inversionistas!-magnifico-terreno-en-importante-blvd.-52056766.html,inmuebles24,52056766,2017-09-20,Venta,Terreno / Lote,"Terreno / Lote
											",,"Inversionistas! Magnifico Terreno en Importante Blvd. Nuevo Hidalgo, Provincia de Hidalgo - Inmuebles24","BLVD. NUEVO HIDALGO, Nuevo Hidalgo, Pachuca",,Pachuca,Nuevo Hidalgo,,,Hidalgo,"
										ATENCION INVERSIONISTAS!!! ES TIEMPO DE INVERTIR!!! APROVECHE!!! ",,,20.762104144483830,-98.442449120898460,"20,000","70,000",,,,"MN 2,000",,,,,,, 0002,Lozada Home,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/lote-condominal-playacar-51168199.html,inmuebles24,51168199,2017-09-07,Venta,Terreno / Lote,"Terreno / Lote
											",,"Lote Condominal Playacar, Provincia de Quintana Roo - Inmuebles24",,,Playa del Carmen,Solidaridad,,,Quintana Roo,"
										Lote en Playacar en Playa del Carmen. Uso de suelo C.  Densidad total del lote de 32 V/HA, uso comercial y habitacional hasta 44 V/HA CUS: 0.9. Se puede utilizar en comercial hasta un máximo del 25% de la superficie 2,693.06 m2 y el saldo en habitacional 8,079.18 m2. Con todos los servicios públicos: agua potable, luz eléctrica, alumbrado público, avenidas pavimentadas y drenaje. Con colindancias al Norte 36 metros con campo de golf, al Sur 100 metros con Retorno Sian Ka’an, al este 187.29 metros con campo de golf y al Oeste 176.02 metros con carretera federal.
									",,,,,"11,969",,,,,"U$D 4,308,900",,,,,,, 13931,Costa Realty,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-en-venta-santa-rita-cholul-53448276.html,inmuebles24,53448276,2017-09-27,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno en Venta, Santa Rita Cholul, Yucatán - Inmuebles24",,,Mérida,Santa Rita Cholul,,,Yucatán,"
										",,,,,"1,500",,,,,"MN 2,175,000",,,,,,, 616,Inmosur Bienes Raices,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/lotes-en-venta-en-pena-alta-residencial-privado-al-53385873.html,inmuebles24,53385873,2017-09-19,Venta,Terreno / Lote,"Terreno / Lote
											",,"Lotes en Venta en Peña Alta, Residencial Privado Al Norte de Saltillo. Coahuila - Inmuebles24","AVENIDA LOS BOSQUES , Fraccionamiento Los Bosques, Saltillo",,Saltillo,Fraccionamiento Los Bosques,,,Coahuila,"
										PEÑA ALTA ES UN PROYECTO CON DISEÑO NATURAL Y VANGUARDISTA QUE LO HACE EL MEJOR LUGAR PARA VIVIR EN SALTILLO. GRAN CANTIDAD DE ARBOLES, BELLAS AREAS VERDES Y CAMELLONES DAN A SUS RESERVAS PAISAJES CON HERMOSAS VISTAS . UBICADO EN EL ÁREA DE MAS PLUSVALIA EN LA CIUDAD, A 2 MINUTOS DEL CLUB DE GOLF CAMPESTRE, CERCA DE HOSPITALES, UNIVERSIDADES Y CENTROS COMERCIALES CON LA TRANQUILIDAD DE LA ZONA RESIDENCIAL MAS EXCLUSIVA. CUENTA CON CASETA DE VIGILANCIA, SERVICIOS DE AGUA, LUZ, DRENAJE, GAS NATURAL Y TELEFONIA DISPONIBLES, CON ACCESO CASI INMEDIATO A LA CARRETERA MONTERREY SALTILLO , BOULEVARD JOSE MUSA DE LEON Y EULALIO GUTIERREZ . LOTES EN VENTA DESDE 500 M2
									",,,25.424194300000000,-101.034066600000010,500,1,,,,"MN 3,200,000",,,,,,, 50232919,LUPITA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/magnifico-terreno-en-lomas-de-chapultepec-53068544.html,inmuebles24,53068544,2017-09-25,Venta,Terreno / Lote,"Terreno / Lote
											",,"Magnífico Terreno en Lomas de Chapultepec, Distrito Federal - Inmuebles24","Reforma, Lomas de Chapultepec, Miguel Hidalgo",,Miguel Hidalgo,Lomas de Chapultepec,,,Distrito Federal,"
										Excelente terreno en Lomas de Chapultepec, tiene una superficie de terreno de 2000mts, uso de suelo habitacional, unifamiliar. Venta: $4mdd Informes ",,,19.430221083818246,-99.208999385058580,"2,000",511,,,,"U$D 4,000,000",,,,,,, 25FF1E,KM Real Estate,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-en-alvaro-obregon-53450740.html,inmuebles24,53450740,2017-09-27,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno en Alvaro Obregón, Distrito Federal - Inmuebles24","Torrente 53, Los Alpes, Alvaro Obregón",,Alvaro Obregón,Los Alpes,,,Distrito Federal,"
										Se vende terreno de 467.33 M2 (21.25 metros de frente y 23.90 metros fondo) con una costrucción de 252.15 M2 de construcción. ",,,19.357663300000000,-99.209338300000010,467,252,,,,"MN 15,750,000",,,,,,, 25TJLA,RAIZ DIGITAL,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/jardines-de-rejoyada-merida.-53347186.html,inmuebles24,53347186,2017-09-02,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,Jardines de Rejoyada Mérida. Yucatán - Inmuebles24,"Carretera Mérida progreso, carretera papacal, Pueblo Kiktel, Mérida",,Mérida,Pueblo Kiktel,,,Yucatán,"
										Jardines de Rejoyada es un nuevo concepto de vida compuesto por 316 terrenos residenciales en Mérida, entre 600 y 1,000 m2 cada uno, pensado para que cada uno de sus habitantes puedan tener un estilo de vida de muy alta calidad en una atmósfera de tranquilidad y convivencia con la naturaleza. Este proyecto de terrenos en venta se extiende a lo largo de 50 hectáreas ubicadas en una de las zonas de más rápido crecimiento en la región, al norte de la ciudad de Mérida, colindante con nuestro desarrollo totalmente vendido La Rejoyada. ",,,21.129901200000000,-89.692652299999960,900,1,,,,"MN 810,216",,,,,,, XYZ 0099,Guía Inmobiliaria Desarrollos,,,,,,,,,,,,,,,,,,
